Unnamed: 0,Datetime,Tweet Id,Text,Username,date
67916,2022-12-16 17:28:15+00:00,1.603804208226046e+18,"Trending: S&amp;P 500

$TSLA -4.25 %
$NVDA -2.29 %
$GOOGL -0.96 %
$AAPL -1.25 %
$ADBE 3.28 %
$PRU -2.76 %
$ADI 0.05 %
$GS -1.21 %
$BA -0.72 %
$AMD -2.21 %

https://t.co/WV3qS0l6fi",FrenzyCapital,2022-12-16
11760,2023-01-28 05:15:52+00:00,1.6192025780380099e+18,"Great place to learn trading and to get instant help join our community 
https://t.co/dqoVdzKwgc

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $MRNA $ROKU $AFRM $NURO $NVDA $NFLX $PLTR $UPST https://t.co/kWnsTbtsJ0",nappedonthebed,2023-01-28
78729,2022-12-08 20:26:14+00:00,1.600949897888297e+18,"$nvda '''Some Traders are making $4500 a day keeps the 9 to 5 away; For a limited time, we are opening our trading chat-room to the public.. '''
https://t.co/rMVQhtgqjM",ClaraSherwood3,2022-12-08
83661,2022-12-05 15:01:39+00:00,1.5997810519327744e+18,"$nvda Top analyst price target for next week,,., ..📈📉🚀
https://t.co/if5j0anaL9",MaryCar59919582,2022-12-05
58195,2022-12-23 21:55:24+00:00,1.6064081550761e+18,"Tried catching the sharpest falling knife $tsla with calls &amp; got burned. Other stuffs are good, max profit with $oxy $pins on the long end, $spy $nvda on the short end. Next week’s bets are on $amzn $labu. Adding to a few growth &amp; small cap HC/biotech for next yr. https://t.co/NLWVbbCnpd",uhtredcap,2022-12-23
44724,2023-01-03 16:16:36+00:00,1.610309158934352e+18,"$NVDA NVIDIA Ada Lovelace Breaks Energy-Efficiency Barrier, Supercharges 170+ Laptop Designs for Gamers and Creators
https://t.co/Ct6vWGnO0i",StockNewsBot2,2023-01-03
21562,2023-01-22 15:45:51+00:00,1.6171867898143744e+18,"Q1, 1/20 close, #cryptotrading proxy trend list. 

$BITO $RIGZ $DAPP $BLOK $BKCH $UWMC $BITQ $LEGR $KOIN $BLCN $BITS $NVDA $GBTC $ETHE $AMD $SQ $COIN $MSTR $PYPL $CAN $HIVE $HUT $MARA $BTBT $RIOT $INVU $BITI

(this is the one list I don't trust) https://t.co/Q9n5NfnHSg",Richard_Rangel_,2023-01-22
89684,2022-12-01 10:39:40+00:00,1.598265566615462e+18,"$SPY be careful of this bounce, $UUP is much higher than it was yesterday. Something will fall apart soon IMO.

https://t.co/9djIfBu0W6

$ETC $DASH #HUENING_BAHIYYIH  $ZEC $MSFT $AMC $NVDA #Stopinsulting_ProphetMuhammad https://t.co/0e2vdwLxq7",stock26583922,2022-12-01
62997,2022-12-21 06:40:36+00:00,1.6054531643663483e+18,"Join the most profitable trading group 
https://t.co/tXysTEKt0s

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $NKLA $SAVE $VRM $TRIL  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA https://t.co/PmY87ka7NB",Keanu5004,2022-12-21
73264,2022-12-13 01:38:50+00:00,1.602478116214956e+18,"$TSLA $TAOP $JFK $CEMI $SPY $BOXL $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $KODK $AAPL 
Over 5K+ people. Join now
Discord GROUP https://t.co/uZOoPk4ZQ8 https://t.co/JDNQatp0WU",dowjone620,2022-12-13
92077,2022-11-29 10:36:07+00:00,1.5975398988183183e+18,$BTC  $LUNC $nvda   Top analyst price target for next week. https://t.co/yIQDOBREAf,MurariM21623320,2022-11-29
69140,2022-12-15 19:43:55+00:00,1.60347596324932e+18,"The POWER of DCA (Dollar Cost Averaging) !!
https://t.co/UF39UIx2Ti

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $BTC $SHOP $AMC $GME $SPX https://t.co/o7iNpleVTy",RAJURAY98,2022-12-15
7062,2023-02-01 02:23:05+00:00,1.6206086471130972e+18,$NVDA 決算、2/22予定みたいやね。,yasutaketin,2023-02-01
44962,2023-01-03 14:03:47+00:00,1.6102757349871985e+18,Watching $AMD $NVDA $PYPL $DOCU $SNOW to name a few today! 😀,optionsprochick,2023-01-03
36851,2023-01-09 18:35:46+00:00,1.6125185107306578e+18,$NVDA absolutely laying down smackdown on the Jabroni shorts https://t.co/4HLWc9PbBv,Nasimul1978,2023-01-09
43839,2023-01-04 02:35:14+00:00,1.6104648442219274e+18,"$NVDA LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS..📈...📉..🚀
https://t.co/szTmMOF24X",EMILY09341154,2023-01-04
$LNG  174.57  to 171.00 ,,,,,
17991,2023-01-24 14:56:35+00:00,1.61789916674696e+18,$NVDA continuation move upwards off a gap down. Shorts struggling here.,BruceTennen,2023-01-24
80600,2022-12-07 17:58:27+00:00,1.6005503194145587e+18,"Nice print for $NVDA Size: 400000 Price: 159.8575 Amount: $63,943,000.00 Time: 1258
See more: https://t.co/T0bXBahGer
Join https://t.co/JWvlYbdLod to get REAL TIME prints.
Runners 📈: https://t.co/VC1LdPHaJR
Losers 📉: https://t.co/9MWV4THfhQ
Gappers 🪜: https://t.co/bHQKF1W40n",TradeWithAlerts,2022-12-07
71232,2022-12-14 14:01:15+00:00,1.603027339947942e+18,"$nvda Price target today;~
https://t.co/jbkggPFpdz",ClintPr13651203,2022-12-14
800,2023-02-05 15:16:46+00:00,1.622252904014041e+18,"$NVDA   Top analyst price target for next week.......&gt;🚀
🔗https://t.co/Yw9Buw6cHd",JackCla65036084,2023-02-05
90366,2022-11-30 19:14:07+00:00,1.5980326461597573e+18,"$Nflx Congratulations to the members who took this trade🤑Click the link below to join in on all the profits 👇 
https://t.co/Ac6Wse9N3v
$tblt $skyh $nktx $ttcf $spy $dwac $xom $zim $cdev $goog $muln $twtr $amc $tsla $ater $qqq $nvda $nflx $amd $msft $aapl $fb $Twtr $Tsla
$Amc https://t.co/eoLi9tZZJr",Traders3King,2022-11-30
45935,2023-01-02 17:56:11+00:00,1.6099718340190945e+18,"$NVDA Bullish rating based off 47 signals, 15-min chart. https://t.co/mHl3RatZCK",ShortAlgoTrades,2023-01-02
69548,2022-12-15 15:52:39+00:00,1.603417761262506e+18,"Most profitable trading room,, It's turned $64,000 into $1.9M in the last 10 months with 98% SUCCESS rate: Check out and please join now!.📈.📈https://t.co/cpCvLdfy5K

$FUBO $SPY $WMT $GOOG $AAPL $PYPL $STRN $ROKU $GME $AMC $IWM $QQQ $NVDA $AMZN $DIS $SQ $MP",Stockma95205181,2022-12-15
28066,2023-01-17 14:46:09+00:00,1.615359829559677e+18,"$nvda flying, lol 😆 😂 please hit 180 for puts! Please! 🙏 🙏 the company execution is horrible and at most it's worth 75 https://t.co/v63JlPNk2Z",UltimateTrad8r,2023-01-17
32939,2023-01-12 17:08:37+00:00,1.6135837399002685e+18,$AAL $AMD $DAL $DIS $NVDA $TSM - 3 Stocks Making News Thursday https://t.co/O7AYDRbGF6,beeken_tech,2023-01-12
14619,2023-01-26 17:01:38+00:00,1.6186554127940362e+18,$NVDA looking bullish near its ATH also on HIGH 🚨 $AAPL $AMZN $FB $MSFT $GOOGL $TSLA $NFLX $DIS $BABA $PG https://t.co/qFxFpFYFmI,Immaculate_Tony,2023-01-26
91837,2022-11-29 15:29:24+00:00,1.5976137057387397e+18,"too much FUD! $AAPL $TSLA $NVDA $LRCX (many buying opp for the long term investor).Best time (from my past experience) to be adding to solid companies. Have the fundamentals really changed? don't believe so! Once inflation/rate increases,Ukraine, China issues dissipate..watch out",yianis,2022-11-29
86579,2022-12-02 19:48:44+00:00,1.598766132672213e+18,"$EHTH Just so much green trading with us today.
➡️https://t.co/izlO7iGeSE

$BTC $ETH $BNB $XRP $DOGE 
$LTC $HOOK $MATIC $LINK $CHZ 
$ACA $QLC $HOOK $MFT $JOE 
$OAX $MOB $COCOS $PHB $TWT 
$SPY $NVDA $TSLA $OP $AVXL $BA $QQQ https://t.co/EYdDD90CYT",Dominic42422840,2022-12-02
6710,2023-02-01 10:18:43+00:00,1.6207283437157908e+18,"FANG+ Constituents:

$AAPL 144.07 -0.19%
$AMZN 102.57 -0.57%
$AMD 77.64 +3.33%
$GOOG 99.14 -0.68%
$META 146.81 -1.46%
$MSFT 247.26 -0.27%
$NFLX 353.44 -0.21%
$NVDA 194.22 -0.51%
$SNOW 155.92 -0.31%
$TSLA 172.75 -0.25%",IGSquawk,2023-02-01
76306,2022-12-10 03:18:14+00:00,1.6014159679925166e+18,@puppy_trades Wouldn't you say it's more likely it goes to 61.8% given the fact the former leaders did the same? (see $NVDA),jdstandifer,2022-12-10
31685,2023-01-13 14:22:23+00:00,1.6139042946080768e+18,"📊 US-Aktien im Fokus: NVIDIA - Große Pläne für das Jahr 2023

Aktuelle Analysen und Charttechnik des Entwicklers von Grafikprozessoren und Chipsätzen gibt´s im Video:
🧐📺

#Aktien #Börse #Stocks #NVIDIA $NVDA",FreestoxxDE,2023-01-13
47842,2022-12-31 13:27:09+00:00,1.609179352083878e+18,"$NVDA  Top analyst price target for next week..📈📉..🚀
https://t.co/6RnesyUGu8",PearlPo21341371,2022-12-31
13590,2023-01-27 04:16:09+00:00,1.6188251613014344e+18,$NVDA 🚨 has 2 massive sell signals if you look at the chart ….,TeamStackSS,2023-01-27
21609,2023-01-22 14:25:31+00:00,1.6171665754879263e+18,"TRADING STATS FROM today https://t.co/LzwYLosqbb

$AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU $NKLA $SPX $SPY $TDOC $COST $ZM $NVDA $BYND $SNAP $TGT $PYPL $V $W https://t.co/wuUaAgn6rA",vaikunt305,2023-01-22
7050,2023-02-01 02:29:53+00:00,1.6206103575754424e+18,"The $spx, with the earnings calls we heard this month and a 4.4% Fed Funds rate should not be trading at 18.1 forward earnings. It’s too high $tsla $btc $aapl $gm $amzn $cat $pfe $nvda $vix $es $qqq $xom $meta $amd $snap $gme $bbby $mcd $msft $f $cvx $ups $nflx $googl $baba $intc",IronCondorToday,2023-02-01
78749,2022-12-08 20:18:14+00:00,1.6009478862124196e+18,"🟢🔴 4ta y 5ta operación del día entrando primero en put $NVDA al romper cuña ascendente y salida en MA200, después entro nuevamente en la zona de los 169.48 USD esperando una proyección a la zona de los 167.50 USD sin embargo el precio regresa y salgo por stop loss con pérdida. https://t.co/ESpfE1sk8k",alexisolveramo,2022-12-08
93342,2022-11-28 07:12:01+00:00,1.5971261473173094e+18,"$NVDA - Last six months, 22 option alerts peaked above 100% after they were triggered by the algo  
https://t.co/uilqqjGEZU https://t.co/hdn8Xy3waW",sleekoptions,2022-11-28
71145,2022-12-14 15:03:56+00:00,1.603043116029649e+18,"$NVDA #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/I8hjTlEqg3 https://t.co/eiFQu5k7cq https://t.co/eN7aawvyJV",OptionsProVol,2022-12-14
63951,2022-12-20 16:20:46+00:00,1.605236778088026e+18,"$BABA $TSLA $TAOP $JFK $CEMI $SPY $QQQ $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $KODK $AAPL $ESE
Most profitable trading COMMUNITY https://t.co/CKzd0YioJ6 https://t.co/NILlZiQpJB",Smith28301,2022-12-20
78949,2022-12-08 18:57:25+00:00,1.600927546207527e+18,"4. Principle of Permanence of Methods: Similar to principle 2, but focused on the reporting aspect specifically. It's why you can compare $NVDA and $AMD financial reports against each other. https://t.co/yppcZTt6ae",joshkiefercpa,2022-12-08
61866,2022-12-21 22:43:35+00:00,1.6056955063987773e+18,"Trending: Semiconductor

$MU -1.56 %
$TSM 2.18 %
$NVDA 2.54 %
$AMD 3.97 %
$INTC 1.29 %
$AMBA -3.54 %
$SEDG 4.68 %
$ADI 2.23 %
$MRVL 2.78 %
$VLDR 0.54 %

https://t.co/WV3qS0l6fi",FrenzyCapital,2022-12-21
74170,2022-12-12 15:02:39+00:00,1.6023180176684646e+18,"Trending: Nasdaq 100

$AMGN -1.08 %
$MSFT 2.31 %
$NVDA 0.55 %
$CMCSA 1.88 %
$FTNT 2.42 %
$AAPL 0.39 %
$COST -0.15 %
$TSLA -3.41 %
$GOOGL 0.33 %
$MU -1.44 %

https://t.co/WV3qS0l6fi",FrenzyCapital,2022-12-12
1710,2023-02-04 11:58:58+00:00,1.6218407346293678e+18,"🔴🔴  Just Released ⟶ Real-Time Stock Racing  (Patent Pending)

🚩 Real-Time Stock Racing
⭐ via ⟶ https://t.co/wX02IxQioJ

📊
$FANG $LCID $AMR $NVAX $RIVN $VTRS $KOS $CRON $LYFT $MOS $CGC $AFRM $APRN $ATVI $AXSM $SEDG $TTWO $CLOV $AMG $NVDA $MU $RIVN $GM $NCLH $OXY $XRP https://t.co/d6NI7CmlMa",AlertTrade,2023-02-04
16176,2023-01-25 15:34:50+00:00,1.6182711833839903e+18,"$NVDA $275 per contract live on @TwitterSpaces
💎Link in Bio for Diamond Tier Alerts.💎 https://t.co/jSM7xa5Cjt",XclusiveGrumps,2023-01-25
74821,2022-12-11 23:13:46+00:00,1.6020792213330657e+18,$INTC #GPU $NVDA $AMD,n_hatami,2022-12-11
16039,2023-01-25 16:56:02+00:00,1.6182916157639352e+18,"The POWER of DCA (Dollar Cost Averaging) !!
https://t.co/LzwYLosY0J

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $BTC $SHOP $AMC $GME https://t.co/nw1gXtmZC8",vaikunt305,2023-01-25
93142,2022-11-28 13:11:01+00:00,1.5972164914052137e+18,"Today’s watch list! 
👉 https://t.co/M4XMhjqtSy

$DOCU $NVDA $TSLA $NFLX $SPY $QQQ $GRPN $PTON $U https://t.co/POcTmS1PSl",kunal00,2022-11-28
24678,2023-01-19 17:14:52+00:00,1.6161220309942108e+18,"今晨美股活跃度TOP 10：
$TSLA
$AAPL
$NVDA
$AMZN
$NFLX
$META
$COIN
$AMD
$SLV
$MSFT
微软昨天公布裁员细节，计划要裁员10000名员工，大约占员工总数4.5%。给出的原因是核心业务增长放缓以及在人工智能和云计算进行更重的投资。",optionskai,2023-01-19
65236,2022-12-19 17:35:00+00:00,1.604893070985728e+18,"Discord- $NVDA  a better, more executive trading chat room ❤❤❤❤ https://t.co/9tV7SXxveW
Will teach and coach you analysis
$TSLA 
$SPY $UAVS $CETX $DGLY $VTIQ $AESE $USEG $AYRO $CGC $AKRX $MARK $APRN $DKNG $OCGN $TOPS $XSPA $WISA $DKNG $QQQ  $AMAZ $AAPL $ER $M https://t.co/fqdPEqJgvw",KishanToo978,2022-12-19
6790,2023-02-01 07:20:34+00:00,1.6206835127970775e+18,"*Make as much as you want, i've made 35K+ last week. Best room on the net  
https://t.co/dqoVdzKwgc

$AAPL $TSLA $GEVO $QQQ $MSFT $AMD $UAL $PLUG $INO $PTON $CSCO $INTC $NVDA $SQQQ $TQQQ $SPCE $AZN $FMCI $AAL $BA $NKLA $LULU $TIF $TRIL $ITCI $NNOX $AEO $INSG $NLS $WKHS $WORK https://t.co/mO9CwmK8bC",nappedonthebed,2023-02-01
46845,2023-01-01 20:20:34+00:00,1.6096457788588196e+18,@WolfOfWeedST $DIA $PG $GS $BLK $NVDA $UNH $AN $KMX $ABNB $SEDG $Z $XLU,Truly_Slide,2023-01-01
69427,2022-12-15 17:07:55+00:00,1.6034367053058744e+18,"$NVDA in +6.30% Uptrend, growing for three consecutive days on December 13, 2022. View odds for this and other indicators: 
https://t.co/tnsqs6r2Eg https://t.co/oNF6LPST6f",Tickeron,2022-12-15
52223,2022-12-28 17:55:32+00:00,1.6081597311343698e+18,"Tunnel vision

Nailed $NFLX for 170% 

In $NVDA let’s see ! 

Less is more in this market",mattydaytrades_,2022-12-28
59210,2022-12-23 13:04:12+00:00,1.606274474101424e+18,"News; $NVDA Nasdaq Bear Market: 1 Stunning Growth Stock to Buy Like There's No Tomorrow 
    https://t.co/WCibBpr4JX
     #MWN #Stocks @Keanu5004 @OhThreeee  $BLI $AMC $CPMD $DEFTF  via @marketwirenews",chandlerinvesto,2022-12-23
30254,2023-01-15 05:53:18+00:00,1.614500956540121e+18,$NVDA  *Top analyst price target for the week..📈📉🚀  🚀 https://t.co/u8BtVmjFgo,FlashAlart,2023-01-15
$D,,,,,
#nvda    #wallstreetbets  #trading https://t.co/cq41XZ9ME0,,,,,
5009,2023-02-02 03:07:26+00:00,1.6209821944107745e+18,$TSLA #Bitcoin #BTC #ETH $META $QQQ $ARKK $AMC $GME $BBBY #Doge $NVDA,TomAdam42241521,2023-02-02
14198,2023-01-26 21:00:18+00:00,1.6187154758984049e+18,"Watching $aapl $meta $baba $adbe $snow $now $shop $pypl $bidu $msft $amzn $googl $tsla $nvda  $spx $ba for tomorrow. 

🚨SMALL GAINS ADDS UP🚨
Join a service that shows the actual ENTRIES &amp; EXITS not the PEAK
$nflx $amzn $tsla JOIN &amp; TRADE OUR POWERFUL WATCHLIST",optiontradingpr,2023-01-26
70962,2022-12-14 17:11:38+00:00,1.6030752530976276e+18,"$NVDA Top analyst price target for next week📈📉..🚀
https://t.co/6qF3kefr3h",GregLit93979533,2022-12-14
57623,2022-12-24 22:50:04+00:00,1.6067843000197489e+18,"軍の将兵は最後に撃たれる--。

ダーリンたちが次々とマワされていく🐻。

ADBE $AMZN $META $MSFT $NFLX $NKE $NVDA $PYPL などは先に殺害されましたね。

TSLAは今月幽霊を見た＋今大物狙いで来ている $AAPL

チャート at:Jake__Wujastyk https://t.co/7ruESSaJP7",purujpn,2022-12-24
58857,2022-12-23 14:44:54+00:00,1.6062998157797663e+18,"$AVEO $FUBO $ASML What if you could predict the markets 1 - 3 days in advance, with up to 87.4% accuracy? Now you can! You've just gotta check this out ⏩ https://t.co/MlwyCWGpIv ⏪  #sharemarket #trader  $NVDA #NVDA https://t.co/mgfTiLe6FS",ActiveXTrader,2022-12-23
28151,2023-01-17 14:02:47+00:00,1.6153489134391337e+18,"Todays Watchlist 👇🚨

$AMZN   $SHOP   $EH
$TGT   $BYND   $FLR
$NVDA   $MRNA   $RBLX

Always manage your risk and take profits when profits come!

SEE MONEY, TAKE MONEY! #InvestrWatchlist",InvestrTrades,2023-01-17
60507,2022-12-22 17:52:03+00:00,1.6059845273477612e+18,"$NVDA 150 crossed

$TSLA 125 test/cross/squeeze potential 

hard to tell where they take her at this point, seems oversold af tho",StockHollywood,2022-12-22
25402,2023-01-19 05:33:08+00:00,1.6159454326849577e+18,"$nvda Top analyst price target for next week:~
🔗https://t.co/Wii1UKEwa5",Harry58379426,2023-01-19
18891,2023-01-24 00:31:36+00:00,1.6176814883000934e+18,"@DGretta_Author Anything chips has been moving as of late. $NVDA, $ASML, $ACLS, $QCOM, $AEHR",gosoldiers,2023-01-24
96622,2022-11-24 02:25:21+00:00,1.5956044563890831e+18,"Check out our discord group 
for trading Chatroom/community 
https://t.co/MmIMKJhlRN

☝️
📊📈
$EDSA
$KODK
$DOW
$GNUS
$IDEX
$BSBS
$TSLA
$TAOP
$JFK
$CEMI
$SPY
$SHOP
$SMZN
$NVDA
$ROKU
$EBAY
$AMD
$AAPL https://t.co/lgSgvaEUJ1",skitontop1,2022-11-24
90347,2022-11-30 19:24:37+00:00,1.5980352896411935e+18,Need Fast Computer? i9 13900k - #Gaming PC - Nvidia $NVDA RTX 4090 - 32GB DDR5 RAM+2TB SSD+16TB HDD+WiFi https://t.co/XsqiNj4UCN - Buy on eBay #Computer #ad https://t.co/HuppU3d9Ap,Stock_Market_Pr,2022-11-30
38191,2023-01-08 18:53:24+00:00,1.612160557469307e+18,$NVDA  *Top analyst price target for the week..📈📉🚀  🚀 https://t.co/k63VnbQ3WU,OliviaTrade07,2023-01-08
18482,2023-01-24 07:34:54+00:00,1.6177880168059494e+18,"The best place for Traders to Gain  
https://t.co/K9Ss72fQe7

$SPY $AMZN $NVDA $BA $BABA $AMD $NFLX $FB $USO $DAL $UGAZ $DIS $QQQ $TSLA $AAPL $AAL $UBER $TWLO $TWTR $ACH https://t.co/ndaxi6En08",philip30964,2023-01-24
9353,2023-01-30 17:55:40+00:00,1.6201185647191818e+18,"$NVDA Top analyst price target for the week:~
🔗https://t.co/pqQXHKPGVC",TonyMontena2,2023-01-30
51003,2022-12-29 14:18:03+00:00,1.608467386491097e+18,"New Free Options and Stock Discord LINK IN BIO! JOIN NOW! 🇺🇸💸💸🍳

https://t.co/ZABnWuGWQn

$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA https://t.co/JCXiRM3fWA",stock4632,2022-12-29
70336,2022-12-15 01:07:01+00:00,1.6031948859384873e+18,"My 10 Strongest Stocks Action Summary: Wed 12/14/22

  $BABA:Long/Add
  $NFLX:Long/Add
  $NVDA:Long/Add
  $MRNA:Long/Hold
  $SQ:Long/Hold
  $BA:Long/Hold
  $META:Long/Hold
  $AVGO:Long/Hold
  $NKE:Long/Add
  $ENPH:Long/Hold",EquitySystems,2022-12-15
14541,2023-01-26 17:33:53+00:00,1.618663530206761e+18,"“Invest in what you consume” - Sha Osman
https://t.co/S2WVHUgdwE
$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $etc
$mask https://t.co/yxHnYZMm02",Eliana23865690,2023-01-26
82604,2022-12-06 11:32:56+00:00,1.600090912083673e+18,"Couple of stats and quotes for the week ahead.

Join our discord:https://t.co/ZBTRgpIZow

$ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN $AAPL $NVDA $NFLX $GOOGL $TSLA $XLK $XLE $XLF https://t.co/fQSe0oT1AH",Smith28301,2022-12-06
13902,2023-01-26 23:02:09+00:00,1.6187461403962245e+18,I liked $NVDA &amp; AMD a lot until last year. Gonna be staying away for a while.,DammitJean,2023-01-26
34912,2023-01-11 06:38:42+00:00,1.6130628297997804e+18,"$NVDA Top analyst price target for next week ...
https://t.co/C7NppufJm5",GregLit93979533,2023-01-11
15519,2023-01-26 00:02:47+00:00,1.6183990130861056e+18,"Most mentioned tickers in #WSB in last 1H

1. $TSLA (184)
2. $SPY (31)
3. $SAY (14)
4. $MSFT (9)
5. $AI (9)
6. $TWTR (7)
7. $AAPL (4)
8. $QQQ (4)
9. $NVDA (4)
10. $AMZN (3)

https://t.co/InT5oXXyaY https://t.co/GeUlHRJQn4",stocksera_bot,2023-01-26
48233,2022-12-31 02:38:13+00:00,1.609016045175726e+18,$NVDA  *Top analyst price target for the week..📈📉🚀  🚀 https://t.co/k63VnbQ3WU,OliviaTrade07,2022-12-31
16971,2023-01-25 02:52:52+00:00,1.6180794269605806e+18,"$NVDA  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED  📈📉🚀
https://t.co/DJMDv0BNbV",Pippa01525057,2023-01-25
27065,2023-01-18 00:23:51+00:00,1.6155052115604562e+18,"Real-time trading alerts from our team of seasoned professionals, best trading room and global trading community. Check out today...https://t.co/LzwYLosY0J

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $FB $USO $DAL $TWLO $UBER $UGAZ $DIS $ROKU $TVIX $CRON https://t.co/oW8QFgsbSB",vaikunt305,2023-01-18
27254,2023-01-17 21:25:05+00:00,1.6154602216228168e+18,"$NVDA $SWKS $TSM - Why Semiconductor Stocks Taiwan Semiconductor, Nvidia, and Skyworks Solutions Rallied Today https://t.co/8cLezPvXVr",beeken_tech,2023-01-17
15691,2023-01-25 21:00:15+00:00,1.6183530778111263e+18,"🚀 Today's Top 10 Active #Stocks 🚀
Wed, Jan 25, 2023 @ 04:00 PM EST
1. $TSLA (+0.38%)
2. $AMZN (+0.89%)
3. $T (+6.58%)
4. $MSFT (-0.59%)
5. $AAPL (-0.47%)
6. $SHOP (+10.87%)
7. $AMD (+0.28%)
8. $NVDA (+0.30%)
9. $WBD (+8.59%)
10. $BBD (+0.00%)",thestonkmachine,2023-01-25
15418,2023-01-26 02:23:54+00:00,1.61843452635895e+18,"$ES  🔥Monthly, Weekly, Daily, 4hr
 $SPY $QQQ $NVDA $TSLA $MSFT $AAPL 😎 https://t.co/O2PknLJ46e",KICKFLIPTRIPS,2023-01-26
78062,2022-12-09 03:44:45+00:00,1.6010602550555034e+18,$NVDA swing worked wonders today! You was on today with us?,SaintTrelle,2022-12-09
61564,2022-12-22 06:53:11+00:00,1.6058187153956086e+18,"**Most profitable trading community. Get up to 574% profits

https://t.co/fBiRo2JDI2

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL https://t.co/gAKroCsn3A",Alvarez00110,2022-12-22
67679,2022-12-16 19:57:36+00:00,1.603841793124143e+18,"⚡️Ticker: $NVDA
🐻Strike: $280 PUT
🔮Expiring on: 01/20/23
⏰Bought 12/16/22 14:53
🐳128 Contracts
💰Premium Value: $1.68M
🤑Price Paid: $109.40
🏪Spot Price: $166.42",OptionsFlowLive,2022-12-16
29686,2023-01-15 20:31:03+00:00,1.6147218487967498e+18,$NVDA Trading Ideas | Awaiting Short signal. 100% Profitability based on 2 trades. Profit factor is 100. Learn more at https://t.co/uNaBDyBhvH. #NVDASTOCK #stocks https://t.co/a3kkJpVqoS,TradingSin21,2023-01-15
48785,2022-12-30 19:18:35+00:00,1.6089054077954294e+18,$nvda   Analyst price target for next day🚀  https://t.co/Y2jPrv7tIc,Random17723994,2022-12-30
83590,2022-12-05 15:44:26+00:00,1.5997918155862016e+18,"Trending: Semiconductor

$NVDA -0.94 %
$TSM 0.20 %
$WISA -0.36 %
$AMD -1.25 %
$INTC -0.00 %
$TXN -0.13 %
$ARRY -0.68 %
$ENPH -0.65 %
$MRVL -0.96 %
$MU -0.29 %

https://t.co/WV3qS0l6fi",FrenzyCapital,2022-12-05
74886,2022-12-11 21:40:27+00:00,1.6020557406463877e+18,"Top Chatroom
https://t.co/A7cDKEmgwQ

https://t.co/MmIMKJhlRN
Join for both FREE &amp; PREMIUM SERVICE! 
$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES https://t.co/YW7B6Zc9Vo",skitontop1,2022-12-11
59462,2022-12-23 07:32:03+00:00,1.6061908879894815e+18,"Couple of stats and quotes for the week ahead.

Join our discord:https://t.co/tXysTEKt0s

$ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN $AAPL $NVDA $NFLX $GOOGL $TSLA $XLK $XLE $XLF https://t.co/2WK25yeWia",Keanu5004,2022-12-23
41090,2023-01-05 20:55:15+00:00,1.6111040620653322e+18,"TRADING STATS FROM today https://t.co/dqoVdzJYqE

$AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU $NKLA $SPX $SPY $TDOC $COST $ZM $NVDA $BYND $SNAP $TGT $PYPL $V $W https://t.co/9sdhwd5cl2",nappedonthebed,2023-01-05
66233,2022-12-18 21:28:07+00:00,1.6045893510732022e+18,"$AMZN $SPY $V $PLUG $HD $WMT $EOD $PENN $BABA $NVDA $V $AMD $PT $WMT $FSLY $PYPL $BA $BLDP $AMC $BP 

!!!Start trading with us!
https://t.co/LzwYLosqbb https://t.co/fu5hD3tKaQ",vaikunt305,2022-12-18
98493,2022-11-22 17:24:19+00:00,1.5951059092437934e+18,$NVDA Top analyst target price for next week🚀 https://t.co/ML00ibUO0D **`.,stocktrending1,2022-11-22
